Brand,url,title,Network,Price,doc_id,raw_html,Condition,Model,Memory,Bundled Items
Motorola,"https://www.bonanza.com/listings/AW41-Motorola-V220-Cingular-Flip-Phone-Used-In-Box-With-Accessories-AW41-AL9/510407211?st_id=61699256
",AW41 MOTOROLA V220 CINGULAR FLIP PHONE USED IN BOX WITH ACCESSORIES AW41 AL9,Unlocked,20.56,889,.,fair,V220,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Electrify-MB863-8GB-U-S-Cellular-Smartphone-Factory-Reset/494709968?st_id=61699256
","Motorola Electrify MB863 8GB U.S. Cellular Smartphone, Factory Reset",Unlocked,25.0,890,.,fair, Electrify,8,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-G5-Plus-32GB-Lunar-Grey-Unlocked-Smartphone/530100902?st_id=61699256
",Motorola MOTO G5 Plus - 32GB - Lunar Grey (Unlocked) Smartphone,Unlocked,153.23,891,.,fair, Moto G,32,
Motorola,"https://www.bonanza.com/listings/Motorola-Buzz-ic502-Black-Sprint-Cellular-Phone-Good-Condition-/521168800?st_id=61699256
",Motorola Buzz ic502 - Black (Sprint) Cellular Phone * Good Condition *,Sprint,9.78,892,.,fair,Buzz ic502,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-TFC139B-Tracfone-Prepaid/502454253?st_id=61699256
",Motorola-TFC139B-Tracfone-Prepaid,Unlocked,9.74,893,.,fair,TFC 139B,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Moto-Z-Play-XT1635-03-64GB-Black-Factory-Unlocked-Plz-See-Description/521851555?st_id=61699256
",Motorola MOTO Z PLAY XT1635-03 64GB Black Factory Unlocked - PLZ SEE DESCRIPTION,Unlocked,294.95,894,.,fair, Moto Z Play,64,
Motorola,"https://www.bonanza.com/listings/Mint-Motorola-Moto-G5-32GB-XT1671-5th-Gen-Dual-SIM-4G-LTE-GSM-Unlocked-Gray/522507041?st_id=61699256
",Mint Motorola Moto G5 32GB XT1671 (5th Gen.) Dual SIM 4G LTE GSM Unlocked Gray,Unlocked,178.95,895,.,fair, G5,32,
Motorola,"https://www.bonanza.com/listings/Mint-Motorola-Moto-G5-32GB-XT1671-5th-Gen-Dual-SIM-4G-LTE-GSM-Unlocked-Gold/521841875?st_id=61699256
",Mint Motorola Moto G5 32GB XT1671 (5th Gen.) Dual SIM 4G LTE GSM Unlocked Gold,Unlocked,178.95,896,.,fair, Moto G,32,
Motorola,"https://www.bonanza.com/listings/Motorola-C168I-AT-T-cell-Packed-and-Ready-To-Ship-/512955049?st_id=61699256
",Motorola C168I (AT&T) cell: Packed and Ready To Ship!,AT&T,5.45,897,.,fair, Defy,2.0,
Motorola,"https://www.bonanza.com/listings/Mint-Motorola-Moto-G4-XT1621-Dual-SIM-GSM-Unlocked-16GB-5-5-13MP-Phone-Black/530213649?st_id=61699256
","Mint Motorola Moto G4 XT1621 Dual SIM GSM Unlocked 16GB 5.5"" 13MP Phone Black",Unlocked,134.95,898,.,fair, Moto G,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Nextel-Flip-Cell-Phone-i1000-Plus-W-Extras-Bundle/463117823?st_id=61699256
",Motorola Nextel Flip Cell Phone i1000 Plus W/Extras Bundle,Unlocked,23.14,899,.,fair,i1000 Plus,2.0,Car Charger
Motorola,"https://www.bonanza.com/listings/Motorola-XT1093-Moto-X-2nd-Generation-16GB-WiFi-US-Cellular-Wireless-Smartphone/495566452?st_id=61699256
",Motorola XT1093 Moto X 2nd Generation 16GB WiFi US Cellular Wireless Smartphone,Unlocked,60.99,900,.,fair, Droid X2,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Electrify-2-Black-U-S-Cellular-Smartphone/485505579?st_id=61699256
",MOTOROLA ELECTRIFY 2 - Black (U.S. Cellular) Smartphone,Unlocked,18.5,901,.,fair, Electrify,8,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-W755-Black-Verizon-Cellular-Phone-Good-Very-Good-Condition-/528646655?st_id=61699256
",Motorola MOTO W755 - Black (Verizon) Cellular Phone * Good/Very Good Condition *,Verizon,14.68,902,.,fair,MOTO W755,16,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-VE465-Blue-Alltel-Cellular-Phone/521168788?st_id=61699256
",Motorola MOTO VE465 - Blue (Alltel) Cellular Phone,Unlocked,9.78,903,.,fair,MOTO VE465,32,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-Razr-Maxx-Hd-16GB-White-Verizon-Clean-Imei-Esn/525706752?st_id=61699256
",Motorola Droid RAZR Maxx HD - 16GB - White (Verizon) Clean IMEI / ESN,Verizon,64.35,904,.,fair, Droid Razr,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Clutch-i465-Red-Boost-Mobile-Smartphone/521168781?st_id=61699256
",Motorola Clutch i465 - Red (Boost Mobile) Smartphone,Unlocked,8.8,905,.,fair,Clutch i465,2.0,
Motorola,"https://www.bonanza.com/listings/Excellent-Condition-Motorola-Droid-Turbo-Verizon-Cell-Phone-Smartphone-Red-32GB/467018868?st_id=61699256
",EXCELLENT CONDITION Motorola DROID Turbo VERIZON Cell Phone Smartphone RED 32GB,Verizon,188.09,906,.,fair,Droid Turbo,32,
Motorola,"https://www.bonanza.com/listings/Verizon-Motorola-MOTXT926-Droid-Razr-Hd-Box-Only/509192663?st_id=61699256
",Verizon Motorola MOTXT926 Droid Razr HD BOX ONLY,Verizon,2.96,907,.,fair,MOTXT926,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Deluxe-ic902-Black-Sprint-Cellular-Phone-Good-Condition-/524027389?st_id=61699256
",Motorola Deluxe ic902 - Black (Sprint) Cellular Phone * Good Condition *,Sprint,19.58,908,.,fair, Defy,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Photon-4G-MB855-8GB-Black-Sprint-Android-CDMA-Smartphone/528969861?st_id=61699256
",Motorola Photon 4G MB855 - 8GB - Black (Sprint) Android CDMA Smartphone,Sprint,39.99,909,.,fair, Photon 4G,8,
Motorola,"https://www.bonanza.com/listings/Motorola-W-series-W385-Black-Verizon-Cellular-Phone-Good-Condition-/528247251?st_id=61699256
",Motorola W series W385 - Black (Verizon) Cellular Phone * Good Condition *,Verizon,12.72,910,.,fair,W Series W385,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-W755-Purple-Verizon-Cellular-Phone/528247249?st_id=61699256
",Motorola MOTO W755 - Purple (Verizon) Cellular Phone,Verizon,9.78,911,.,fair,MOTO W755,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Cell-Phone-Motxt1650m/502067056?st_id=61699256
",Motorola Cell Phone Motxt1650m,Unlocked,349.0,913,.,fair,Moto Z Force,32,
Motorola,"https://www.bonanza.com/listings/Motorola-Cellular-Portable-Bag-Phone-With-Car-Charger-Works-Vintage-Analogue/526550478?st_id=61699256
",Motorola Cellular Portable Bag Phone With Car Charger Works Vintage Analogue,Unlocked,46.75,914,.,fair,MS831,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Moto-Z-Play-with-Moto-Mod-speaker-newest-edition-/511931842?st_id=61699256
","Motorola Moto Z Play with Moto Mod speaker, newest edition!!",Unlocked,375.0,915,.,fair,Moto Z,32,
Motorola,"https://www.bonanza.com/listings/Motorola-C1681-AT-T-Cellular-Bar-Phone/435186695?st_id=61699256
",Motorola C1681 AT&T Cellular Bar Phone,AT&T,9.9,916,.,fair,C1681,2.0,
Motorola,"https://www.bonanza.com/listings/Phone-windows-mobile-version-6-1-verizon-Motorola/467982339?st_id=61699256
",Phone windows mobile version 6.1 verizon Motorola,Verizon,58.41,917,.,fair, Defy,16.0,
Motorola,"https://www.bonanza.com/listings/Black-Motorola-Razr-V3-Gsm-Cingular-At-T-Flip-Phone-8-Pc-Bundle-Working/528543963?st_id=61699256
",Black MOTOROLA RAZR V3 GSM Cingular (AT&T) Flip Phone - 8 pc Bundle - Working,AT&T,74.96,918,.,fair, V3 Razr,16.0,Car Charger
Motorola,"https://www.bonanza.com/listings/Motorola-4V00-Cell-Phone-Gray-Antenna-Super-Fast-Shipping/528445447?st_id=61699256
",Motorola 4V00 Cell Phone Gray Antenna Super Fast Shipping,Unlocked,9.89,919,.,fair,V400,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-4V00-Cell-Phone-Processor-Keypad-Module-Super-Fast-Shipping/528441505?st_id=61699256
",Motorola 4V00 Cell Phone Processor Keypad Module Super Fast Shipping,Unlocked,14.84,920,.,fair,V400,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-4V00-Cell-Phone-LCD-Display-Ribbon-Cable-W-Motor-Super-Fast-Shipping/528441500?st_id=61699256
",Motorola 4V00 Cell Phone LCD Display Ribbon Cable W/Motor Super Fast Shipping,Unlocked,9.89,921,.,fair,V400,2.0,
Motorola,"https://www.bonanza.com/listings/Pre-Owned-Cingular-Motorola-L2-Cell-Phone/442043518?st_id=61699256
",Pre-Owned Cingular Motorola L2 Cell Phone,Unlocked,7.43,922,.,fair,l2,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-4V00-Cell-Phone-LCD-Circuit-Board-Assembly-Super-Fast-Shipping/528445460?st_id=61699256
",Motorola 4V00 Cell Phone LCD Circuit Board Assembly Super Fast Shipping,Unlocked,14.84,923,.,fair,V400,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-RAZR-XT912-16GB-Verizon-Smartphone/528962126
",Motorola Droid RAZR XT912 16GB Verizon Smartphone,Verizon,39.99,925,.,fair, Droid Razr,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-A855-Smartphone-Rear-Speaker-Antenna-Module-Super-Fast-Shipping/528441502
",Motorola Droid A855 Smartphone Rear Speaker Antenna Module Super Fast Shipping,Unlocked,9.89,926,.,fair,V400,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-Razr-M-XT907-8GB-Verizon-LTE-Android-Smartphone-8MP-Camera/528980853
",Motorola Droid Razr M XT907 8GB Verizon LTE Android Smartphone 8MP Camera,Verizon,42.99,927,.,fair,XT907,8,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-X-XT1060-16gb-Smartphone-Verizon-1st-Generation/528965050
","Motorola Droid X XT1060 16gb Smartphone, Verizon 1st Generation",Verizon,60.99,928,.,fair,Droid X,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-3-16GB-Black-Verizon-Smartphone-Clean-IMEI-ESN/528125182
",Motorola Droid 3 - 16GB - Black (Verizon) Smartphone Clean IMEI / ESN,Verizon,14.85,929,.,fair, Droid 3,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-MB870-Droid-X2-16GB-4G-LTE-Verizon-w-Google-HDMI-Port-Black-/527232435
",Motorola MB870 Droid X2 16GB 4G LTE Verizon w/Google & HDMI Port (Black),Verizon,32.73,930,.,fair, Droid X2,8,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTXT894-Droid-4-16GB-4G-LTE-Verizon-Smartphone-Black-/527227014
",Motorola MOTXT894 Droid 4 16GB 4G LTE Verizon Smartphone (Black),Verizon,70.13,931,.,fair, Droid 4,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Cell-Phone/415843348
",MOTOROLA CELL PHONE,Unlocked,4.99,932,.,fair,MOTO,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-E-8GB-Black-Verizon-Smartphone-Clean-IMEI-ESN/526625623
",Motorola MOTO E - 8GB - Black (Verizon) Smartphone Clean IMEI / ESN,Verizon,19.8,933,.,fair, Moto E,8,
Motorola,"https://www.bonanza.com/listings/Motorola-Electrify-MB853-16gb-Smartphone-US-Cellular-B-Grade/490926741
",Motorola Electrify MB853 16gb Smartphone US Cellular - B Grade,Unlocked,34.99,935,.,fair, Electrify,16,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-G-8GB-Black-Sprint-Smartphone-Clean-IMEI-ESN/526598776
",Motorola MOTO G - 8GB - Black (Sprint) Smartphone Clean IMEI / ESN,Sprint,21.78,936,.,fair, Moto X Pure Edition,2.0,
Motorola,"https://www.bonanza.com/listings/Lot-of-2-Vintage-Motorola-i58sr-Cell-Phone/471298760
",Lot of 2-Vintage Motorola i58sr Cell Phone,Unlocked,37.39,937,.,fair, Defy,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-W-series-W175g-Black-TracFone-Cellular-Phone/527702593
",Motorola W series W175g - Black (TracFone) Cellular Phone,Unlocked,7.82,939,.,fair,W175g,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-StarTAC-Model-ST7868W-Verizon/524772040
",Motorola StarTAC Model ST7868W Verizon,Verizon,70.13,941,.,fair,ST7868W,16.0,
Motorola,"https://www.bonanza.com/listings/Verizon-Motorola-Moto-Z-Force-Droid-32GB-Black-Lunar-Grey-Smartphone/524622024
",Verizon Motorola Moto Z Force Droid - 32GB - Black/Lunar Grey Smartphone,Verizon,329.99,942,.,fair,Moto Z,32,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-EM330-AT-T-Titanium-Simple-Camera-Flip-Phone-Battery-Not-Included/524664550
",Motorola MOTO EM330 AT&T-Titanium Simple Camera Flip Phone Battery Not Included,AT&T,6.76,943,.,fair, EM330,2.0,
Motorola,"https://www.bonanza.com/listings/Pre-Owned-AT-T-Motorola-V3-Razr-Flip-Cell-Phone/478433728
",Pre-Owned AT & T Motorola V3 Razr Flip Cell Phone,Unlocked,16.83,944,.,fair, Droid Razr,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-EM330-Titanium-AT-T-Cellular-Phone/526764321
",Motorola MOTO EM330 - Titanium (AT&T) Cellular Phone,AT&T,14.68,945,.,fair, Moto X Pure Edition,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Electrify-M-XT901-Android-Smartphone-US-Cellular-8gb-B-Grade/515510651
",Motorola Electrify M XT901 Android Smartphone US Cellular 8gb B- Grade,Unlocked,45.0,946,.,fair,Electrify M,8,
Motorola,"https://www.bonanza.com/listings/Motorola-W175g-Black-TracFone-Cellular-Phone-Good-Condition-/521168930
",Motorola W175g - Black (TracFone) Cellular Phone * Good Condition *,Unlocked,6.84,948,.,fair,W175g,2.0,
Motorola,"https://www.bonanza.com/listings/Used-Motorola-Blur-MB520-2GB-3-MP-Black-Android-Smartphone-Parts-Or-Fix/520721162
",Used Motorola Blur MB520 2GB 3 MP Black Android Smartphone Parts Or Fix,Unlocked,12.53,949,.,poor, Defy,2,
Motorola,"https://www.bonanza.com/listings/Motorola-Tracfone-with-Adaptor-Battery-Black-Phone/521061544
",Motorola Tracfone with Adaptor Battery Black Phone,AT&T,19.79,950,.,fair, Defy,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-RAZR-V3-AT-T-Cellular-Phone-2-Extra-Batteries-Guide-Works-AT-T-Locked/521086131
",Motorola RAZR V3 AT&T Cellular Phone 2 Extra Batteries Guide Works AT&T Locked,AT&T,54.45,951,.,fair, Droid Razr V3,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-X-XT1060-16gb-Smartphone-Verizon-1st-Generation-White/493105769
","Motorola Droid X XT1060 16gb Smartphone, Verizon 1st Generation, White",Verizon,69.99,952,.,fair,Droid X,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Nexus-6-Unlocked-Smartphone-64-GB-U-S-Warranty-Midnight-Blue/520686961
","Motorola Nexus 6 Unlocked Smartphone, 64 GB, U. S. Warranty - Midnight Blue",Unlocked,291.3,953,.,fair, Nexus 6,32.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Moto-G-1st-Gen-XT1042-8GB-U-S-Cellular-White-Prototype/509185055
",MOTOROLA Moto G 1st Gen XT1042 8GB U.S. Cellular White Prototype,Unlocked,40.09,954,.,fair,Moto G XT1042,8,
Motorola,"https://www.bonanza.com/listings/Motorola-Verizon-Black-Droid-Maxx-2-Factory-Reset-4G-LTE-16-GB-W-Charger/511645446
",Motorola Verizon Black Droid Maxx 2 Factory Reset 4G LTE 16 GB W/Charger,Verizon,48.28,955,.,fair, Droid Maxx 2,16,
Motorola,"https://www.bonanza.com/listings/Motorola-DROID-MAXX-Black-16GB-Verizon-Wireless-/470929165
","Motorola DROID MAXX, Black 16GB (Verizon Wireless)",Verizon,124.45,956,.,fair, Droid Maxx 2,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Defy-w-Motoblur-MB525-Cellphone-with-Androiid/451026016
",Motorola Defy w/Motoblur MB525 Cellphone with Androiid,Unlocked,70,958,.,fair, Defy,16.0,
Motorola,"https://www.bonanza.com/listings/Motorola-Atrix-4G-16GB-Black-At-T-Smartphone-Clean-Imei-Esn/517039025
",Motorola ATRIX 4G - 16GB - Black (AT&T) Smartphone Clean IMEI / ESN,AT&T,19.8,960,.,fair,Atrix 4G,16,
Motorola,"https://www.bonanza.com/listings/Motorola-MB612-XPRT-Black-Sprint-Smartphone-Very-Good-Condition-/522099761
",Motorola MB612 XPRT - Black (Sprint) Smartphone * Very Good Condition *,Sprint,19.58,961,.,fair, Defy,2,
Motorola,"https://www.bonanza.com/listings/Motorola-Photon-4G-16GB-Black-Sprint-Smartphone-Clean-IMEI-ESN/513005809
",Motorola Photon 4G - 16GB - Black (Sprint) Smartphone Clean IMEI / ESN,Sprint,24.75,962,.,fair, Photon 4G,2.0,
Motorola,"https://www.bonanza.com/listings/Motorola-XT926-Verizon-LTE-Android-Smartphone-16gb/520147635
",Motorola XT926 Verizon LTE Android Smartphone 16gb,Verizon,54.99,963,.,fair,XT926,16,
Motorola,"https://www.bonanza.com/listings/Motorola-MOTO-W755-Slate-black-Verizon-Cellular-Phone/521169127
",Motorola MOTO W755 - Slate black (Verizon) Cellular Phone,Verizon,9.78,964,.,fair,MOTO W755,16,
Motorola,"https://www.bonanza.com/listings/Motorola-Timeport-P8767-Silver-Sprint-Cellular-Phone-Good-Condition-/521169434
",Motorola Timeport P8767 - Silver (Sprint) Cellular Phone * Good Condition *,Sprint,37.22,965,.,fair,Timeport P8767,16.0,
Motorola,"https://www.bonanza.com/listings/Mint-Google-Nexus-6-XT1100-32GB-Dark-Blue-Factory-Unlocked-6-13MP-Android-5-0/508016835
","Mint Google Nexus 6 XT1100 32GB Dark Blue Factory Unlocked 6"" 13MP Android 5.0",Unlocked,249.95,966,.,fair, Nexus 6,32,
Motorola,"https://www.bonanza.com/listings/Motorola-Droid-X2-Sprint-Factory-Restoredworking-cellular-phone/483341837
",Motorola Droid X2 ( Sprint ) Factory Restoredworking cellular phone,Sprint,17.95,967,.,fair,Droid,2.0,
Google,"https://www.bonanza.com/listings/Sealed-Google-Pixel-2-Xl-64GB-GA00125-US-Just-Black-Never-Activated-Verizon-/529665658?st_id=61699292
",SEALED GOOGLE PIXEL 2 XL 64GB GA00125-US JUST BLACK NEVER ACTIVATED VERIZON !!,Verizon,879.0,968,.,good,Pixel 2 XL,64,
Google,"https://www.bonanza.com/listings/Google-Pixel-32GB-Quite-Black-Verizon-4G-Lte-Android-Smartphone-/530896447?st_id=61699292
",GOOGLE PIXEL 32GB QUITE BLACK VERIZON 4G LTE ANDROID SMARTPHONE !!,Verizon,315.81,969,.,fair,Pixel,32,
Google,"https://www.bonanza.com/listings/Unlocked-Verizon-Google-Pixel-Xl-32GB-Sprint-At-T-T-MOBILE-Straight-Talk-9-10/523987421?st_id=61699292
",UNLOCKED VERIZON GOOGLE PIXEL XL 32GB SPRINT AT&T T-MOBILE STRAIGHT TALK 9/10,Unlocked,382.0,970,.,fair,Pixel,32,
Google,"https://www.bonanza.com/listings/Unlocked-Verizon-Google-Pixel-Xl-32GB-Sprint-At-T-T-MOBILE-Straight-Talk-8-10/522001463?st_id=61699292
",UNLOCKED VERIZON GOOGLE PIXEL XL 32GB SPRINT AT&T T-MOBILE STRAIGHT TALK 8/10,Unlocked,375.0,971,.,fair,Pixel,32,
Google,"https://www.bonanza.com/listings/Unlocked-Google-Pixel-Xl-128GB-Verizon-Sprint-At-T-T-MOBILE-Straight-Talk-9-9-10/520173184?st_id=61699292
",UNLOCKED GOOGLE PIXEL XL 128GB VERIZON SPRINT AT&T T-MOBILE STRAIGHT TALK 9.9/10,Unlocked,465.0,972,.,fair,Pixel XL,128,
HTC,"https://www.bonanza.com/listings/Htc-Droid-Eris-16GB-Smart-Phone-Powered-By-Google/514019337?st_id=61699292
",HTC DROID ERIS 16GB SMART PHONE POWERED BY GOOGLE,Unlocked,38.4,973,.,fair,Droid Eris,16,
Google,"https://www.bonanza.com/listings/MINT-GOOGLE-Pixel-XL-Factory-Unlocked-Google-Edition-128GB-Quiet-Black/526692851?st_id=61699292
","MINT!!! GOOGLE Pixel XL, Factory Unlocked Google Edition, 128GB, Quiet Black",Unlocked,522.04,974,.,fair,Pixel XL,128,
Google,"https://www.bonanza.com/listings/Unlocked-Verizon-Google-Pixel-Xl-128GB-Sprint-At-T-T-MOBILE-Straight-Talk-9-9-10/523978279?st_id=61699292
",UNLOCKED VERIZON GOOGLE PIXEL XL 128GB SPRINT AT&T T-MOBILE STRAIGHT TALK 9.9/10,Unlocked,475.0,975,.,fair,Pixel,128,
Google,"https://www.bonanza.com/listings/Unlocked-Verizon-Google-Pixel-Xl-32GB-Sprint-At-T-T-MOBILE-Great-9-10/528898752?st_id=61699292
",UNLOCKED VERIZON GOOGLE PIXEL XL 32GB SPRINT AT&T T-MOBILE GREAT 9/10,Unlocked,370.0,976,.,fair,Pixel XL,32,
Motorola,"https://www.bonanza.com/listings/Motorola-MB870-Droid-X2-16GB-4G-LTE-Verizon-w-Google-HDMI-Port-Black-/527232435?st_id=61699292
",Motorola MB870 Droid X2 16GB 4G LTE Verizon w/Google & HDMI Port (Black),Verizon,32.73,977,.,fair, Droid X2,8,
Samsung,"https://www.bonanza.com/listings/Pre-Owned-Sprint-Samsung-Moment-Slider-Cell-Phone/404054965?st_id=61699292
",Pre-Owned Sprint Samsung Moment Slider Cell Phone,Sprint,16.83,978,.,fair,Galaxy S3 Mini,8.0,
Google,"https://www.bonanza.com/listings/Unlocked-Verizon-Google-Pixel-Xl-32GB-Sprint-At-T-T-MOBILE-Straight-Talk-9-9-10/523974919?st_id=61699292
",UNLOCKED VERIZON GOOGLE PIXEL XL 32GB SPRINT AT&T T-MOBILE STRAIGHT TALK 9.9/10,Unlocked,395.0,979,.,fair,Pixel,32,
Google,"https://www.bonanza.com/listings/Google-Edition-Pixel-Xl-128GB-Verizon-Sprint-At-T-T-MOBILE-Unlocked-Bootloader/512287986?st_id=61699292
",GOOGLE EDITION PIXEL XL 128GB VERIZON SPRINT AT&T T-MOBILE UNLOCKED BOOTLOADER,Unlocked,510.0,980,.,fair,Pixel XL,128,
Google,"https://www.bonanza.com/listings/Unlocked-Verizon-Google-Pixel-Xl-128GB-Sprint-At-T-T-MOBILE-Straight-Talk-9-10/522906874?st_id=61699292
",UNLOCKED VERIZON GOOGLE PIXEL XL 128GB SPRINT AT&T T-MOBILE STRAIGHT TALK 9/10,Unlocked,455.0,981,.,fair,Pixel XL,128,
Motorola,"https://www.bonanza.com/listings/Mint-Google-Nexus-6-XT1100-32GB-Dark-Blue-Factory-Unlocked-6-13MP-Android-5-0/508016835?st_id=61699292
","Mint Google Nexus 6 XT1100 32GB Dark Blue Factory Unlocked 6"" 13MP Android 5.0",Unlocked,249.95,982,.,fair, Nexus 6,32,
Google,"https://www.bonanza.com/listings/Google-pixel-quite-black-32gb-Unlocked/492961633?st_id=61699292
",Google pixel quite black 32gb Unlocked,Unlocked,400.0,983,.,fair,Pixel,32,
Samsung,"https://www.bonanza.com/listings/Us-Cellular-Samsung-Galaxy-S7-Edge-With-Outter-Box/484719572?st_id=61699292
",Us Cellular Samsung Galaxy S7 Edge With Outter Box,Unlocked,170.0,984,.,fair,Galaxy S7,32,
Google,"https://www.bonanza.com/listings/Google-Pixel-XL-Factory-Unlocked-US-Version-Smartphone-32-GB-5-5-Really-Blue-/499208666?st_id=61699292
","Google Pixel XL Factory Unlocked US Version Smartphone 32 GB 5.5"" (Really Blue)",Unlocked,1316.2,985,.,good,Pixel XL,32,
Google,"https://www.bonanza.com/listings/Google-Pixel-XL-Factory-Unlocked-US-Version-Smartphone-128-GB-5-5-Very-Silver-/499203518?st_id=61699292
","Google Pixel XL Factory Unlocked US Version Smartphone 128 GB 5.5"" (Very Silver)",Unlocked,1365.7,986,.,good,Pixel XL,128,
Google,"https://www.bonanza.com/listings/Unlocked-Google-Pixel-Xl-128GB-Verizon-Sprint-At-T-T-MOBILE-Straight-Talk-8-10/519886453?st_id=61699292
",UNLOCKED GOOGLE PIXEL XL 128GB VERIZON SPRINT AT&T T-MOBILE STRAIGHT TALK 8/10,Unlocked,445.0,987,.,fair,Pixel XL,128,
Google,"https://www.bonanza.com/listings/Google-Edition-Pixel-Xl-32GB-Verizon-Sprint-At-T-T-MOBILE-Unlocked-Bootloader/511045202?st_id=61699292
",GOOGLE EDITION PIXEL XL 32GB VERIZON SPRINT AT&T T-MOBILE UNLOCKED BOOTLOADER,Unlocked,435.0,988,.,fair,Pixel,32,
Boost,"https://www.bonanza.com/listings/Boost-Mobile-Phones/517311977?st_id=61699735
",Boost Mobile Phones,Unlocked,20.0,989,.,fair,,8.0,
