Price,Mobile OS,Title,Memory,Carrier,Brand,Condition,Model,Description,,,,,,
,,,,,,,,Jailbreak,,,,,,
,,,,,,,,Factory Unlocks,,,,,,
,,,,,,,,Any Button Fix,,,,,,
,,,,,,,,Charging Port,,,,,,
,,,,,,,,Restore,,,,,,
,,,,,,,,"Cases, Accessories",,,,,,
,,,,,,,,Battery Replacements,,,,,,
,,,,,,,,Phone Flashing,,,,,,
,,,,,,,,Bill Payments,,,,,,
,,,,,,,,Headphone jack,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,for more info call 323 595-8 four 5 nine or visit us at,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,2325 W. Jefferson Blvd.,,,,,,
,,,,,,,,"Los Angeles, CA 90018",,,,,,
,,,,,,,,"Screen Shattered, Need a new LCD?? We Can Fix it..",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Need a new back glass for iphone ?!?! (iPhone / iPad / iTouch ),,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"We can Repair iPod, iPad, iPhone Services:",,,,,,
,,,,,,,,Screen Replacements,,,,,,
,,,,,,,,Jailbreak,,,,,,
,,,,,,,,Factory Unlocks,,,,,,
,,,,,,,,Any Button Fix,,,,,,
,,,,,,,,Charging Port,,,,,,
,,,,,,,,Restore,,,,,,
,,,,,,,,"Cases, Accessories",,,,,,
,,,,,,,,Battery Replacements,,,,,,
,,,,,,,,Phone Flashing,,,,,,
,,,,,,,,Bill Payments,,,,,,
,,,,,,,,Headphone jack,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,for more info call 323 595-8 four 5 nine or visit us at,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,2325 W. Jefferson Blvd.,,,,,,
,,,,,,,,"Los Angeles, CA 90018",,,,,,
,,,,,,,,"Screen Shattered, Need a new LCD?? We Can Fix it..",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Need a new back glass for iphone ?!?! (iPhone / iPad / iTouch ),,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"We can Repair iPod, iPad, iPhone Services:",,,,,,
,,,,,,,,Screen Replacements,,,,,,
,,,,,,,,Jailbreak,,,,,,
,,,,,,,,Factory Unlocks,,,,,,
,,,,,,,,Any Button Fix,,,,,,
,,,,,,,,Charging Port,,,,,,
,,,,,,,,Restore,,,,,,
,,,,,,,,"Cases, Accessories",,,,,,
,,,,,,,,Battery Replacements,,,,,,
,,,,,,,,Phone Flashing,,,,,,
,,,,,,,,Bill Payments,,,,,,
,,,,,,,,Headphone jack,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,for more info call 323 595-8 four 5 nine or visit us at,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,2325 W. Jefferson Blvd.,,,,,,
,,,,,,,,"Los Angeles, CA 90018",,,,,,
,,,,,,,,Can be used for Verizon or PagePlus.,,,,,,
,,,,,,,,Very Durable,,,,,,
,,,,,,,,Comes with Charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,For any questions please call or come in,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,iTalk Communication,,,,,,
,,,,,,,,"11421 Carson St, STE G",,,,,,
,,,,,,,,"Lakewood,CA 90715",,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"(T-Mobile, MetroPCS, Cricket Wireless, H2O Wireless, Verizon, Ultra, Lycamobile, Simple Mobile, Pageplus, Unlocked, GSM, Sprint, Boost Mobile)",,,,,,
,,,,,,,,"I'm selling an Iphone X 64 GB in Silver color. It'll be available to you on the morning of 11/3. The phone is brand new, sealed with the apple receipt. The phone unlocked and will work with every carrier. Dont hesitate to call or text me for a quick response",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Jake-,,,,,,
,,,,,,,,"Buying new iPhone 7,8, X at great prices give me a text or call",,,,,,
,,,,,,,,Iphone 6 in good condition always kept in case,,,,,,
,,,,,,,,I have a jet black I phone 7 plus. 128 gig For Verizon. Less than a year old. It has two years of apple care. It's in perfect condition. Always had a case.  box and earphones are included if interested call or text,,,,,,
,,,,,,,,Brand New In The Box. Never Used.,,,,,,
,,,,,,,,Brand New In Box. Never Used. Android Smart Phone. UNLOCKED by the Carrier for use with any network!!! (So PROPERLY unlocked),,,,,,
,,,,,,,,Brand New In Box. Never Used. Android Smart Phone. UNLOCKED by the Carrier for use with any network!!! (So PROPERLY unlocked),,,,,,
,,,,,,,,"I have a brand new, Apple iPhone 8 Plus in 64 GB. Item is brand new and never used still in its cover. Its a T-Mobile phone thus best to be used internationally or get it unlocked.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Price is $650 FIRM and can only meet in-person at a coffee shop or bank.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Note: you have to use this phone internationally or get it unlocked. its up to you to do that.,,,,,,
,,,,,,,,Great condition 16gb,,,,,,
,,,,,,,,"Used, everything works great.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Contact,,,,,,
,,,,,,,,iPhone 8 64gb $400,,,,,,
,,,,,,,,Iphone 8 plus 64gb $400,,,,,,
,,,,,,,,iPhone 8 256gb $500,,,,,,
,,,,,,,,iPhone 8 plus 256gb $500,,,,,,
,,,,,,,,Samsung Galaxy S7 broken screen for parts only or repair 32 gb comes with charger and case needs Lcd repair I don't want to fix it so selling cheap $70 firm no less cash only pickup in Canoga Park Giovanni,,,,,,
,,,,,,,,iPhone 7 Jet Black UNLOCKED from Sprint. Always been in case since day 1 and has glass protector comes with Brand New Accessories never used them.,,,,,,
,,,,,,,,"I have for sale a lot of THREE (3) Apple iPhone 6 Plus BOXES ONLY (NO PHONE!) includes stickers, info guide and user sheet. All the documentation that came with the phones. One of the boxes comes with the headphone accessory BOX as well. They all still have the top wrapping plastic on them as well. See detailed pictures for everything that comes in the package!",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,These boxes are for....,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"- Apple iPhone 6 Plus Space Gray, 64GB MGCR2LL/A",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"- Apple iPhone 6 Plus Gold, 64GB MGCU2LL/A",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"- Apple iPhone 6 Plus Gold, 128GB MGCQ2LL/A",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Thank you looking for outright sale of $40 picked up!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Call/Text/Email 818 473 941zero,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Thank you!!!,,,,,,
,,,,,,,,"Brand New, never used, still in box in plastic. Comes with all original accessories.",,,,,,
,,,,,,,,We unlock and clean blocked galaxy and iPhones without fail lost/stolen/financed,,,,,,
,,,,,,,,Sprint unlock and blocked reversal,,,,,,
,,,,,,,,T-Mobile blocked cleaning lost/stolen/financed,,,,,,
,,,,,,,,At@t unlock,,,,,,
,,,,,,,,Devise unlock,,,,,,
,,,,,,,,"Galaxy S7,S6,S5,S4 iPhone 6,6Plus ,6s Plus, 7,7 Plus Note 4,5 Etc.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,Blocked for non payment from T-Mobile Verizon or bought a lost or stolen phone online,,,,,,
,,,,,,,,google locked Samsung,,,,,,
,,,,,,,,Passcode unlock iPhone,,,,,,
,,,,,,,,Frp,,,,,,
,,,,,,,,T-Mobile unbarring same day,,,,,,
,,,,,,,,Call,,,,,,
,,,,,,,,We unlock and clean blocked galaxy and iPhones without fail lost/stolen/financed,,,,,,
,,,,,,,,Sprint unlock and blocked reversal,,,,,,
,,,,,,,,T-Mobile blocked cleaning lost/stolen/financed,,,,,,
,,,,,,,,At@t unlock,,,,,,
,,,,,,,,Devise unlock,,,,,,
,,,,,,,,"Galaxy S7,S6,S5,S4 iPhone 6,6Plus ,6s Plus, 7,7 Plus Note 4,5 Etc.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,Blocked for non payment from T-Mobile Verizon or bought a lost or stolen phone online,,,,,,
,,,,,,,,google locked Samsung,,,,,,
,,,,,,,,Passcode unlock iPhone,,,,,,
,,,,,,,,Frp,,,,,,
,,,,,,,,T-Mobile unbarring same day,,,,,,
,,,,,,,,Call,,,,,,
,,,,,,,,"I`m selling my iPhone 5C Blue 16gb AT&T in its original immaculate condition. All comes with new accessories and original box and really took good care of it. If interested, please text or call me @",,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,. Price is firm.,,,,,,
,,,,,,,,"I`m selling my iPhone 5 Silver 16gb AT&T in its original immaculate condition. All comes with new accessories and original box and really took good care of it.  If interested, please text or call me @",,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,. Price is firm.,,,,,,
,,,,,,,,"I`m selling my iPhone 5 Silver 16gb AT&T in its original immaculate condition. All comes with new accessories and original box and really took good care of it.  If interested, please text or call me @",,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,. Price is firm.,,,,,,
,,,,,,,,"Like new Apple iPhone 7 Matte Black 32 GB with no scratches and damages. Unlocked and ready to be used on any GSM carrier. Comes with only iPhone, charging block, and charging cable.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Only willing to meet up and accepting only cash. No shipping or PayPal.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Contact through text at show,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"Like new Apple iPhone 7 Matte Black 32 GB with no scratches and damages. Unlocked and ready to be used on any GSM carrier. Comes with only iPhone, charging block, and charging cable.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Only willing to meet up and accepting only cash. No shipping or PayPal.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Contact through text at show,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"Like new Apple iPhone 7 Matte Black 32 GB with no scratches and damages. Unlocked and ready to be used on any GSM carrier. Comes with only iPhone, charging block, and charging cable.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Only willing to meet up and accepting only cash. No shipping or PayPal.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Contact through text at show,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"Like new Apple iPhone 7 Matte Black 32 GB with no scratches and damages. Unlocked and ready to be used on any GSM carrier. Comes with only iPhone, charging block, and charging cable.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Only willing to meet up and accepting only cash. No shipping or PayPal.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Contact through text at show,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"Like new Apple iPhone 7 Matte Black 32 GB with no scratches and damages. Unlocked and ready to be used on any GSM carrier. Comes with only iPhone, charging block, and charging cable.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Only willing to meet up and accepting only cash. No shipping or PayPal.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Contact through text at show,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,"Like new Apple iPhone 7 Matte Black 32 GB with no scratches and damages. Unlocked and ready to be used on any GSM carrier. Comes with only iPhone, charging block, and charging cable.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Only willing to meet up and accepting only cash. No shipping or PayPal.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Contact through text at show,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,.,,,,,,
,,,,,,,,Brand new Note 8 from T-mobile. Sealed. Never opened. Got it from Samsung directly. Cash and pick up only.,,,,,,
,,,,,,,,"New Iphone X 64GB Silver, 256GB Silver, 256GB Space Grey all available, unopened in original packaging!!",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,64GB - $1500,,,,,,
,,,,,,,,256GB - $1700,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Cash Only. We can meet at starbucks anywhere in 626 Area.,,,,,,
,,,,,,,,Up for sale is Samsung Galaxy S8+ Plus 64GB,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It is Verizon, unlocked version.",,,,,,
,,,,,,,,"Clean ESN. Just pop in your SIM card, you are good to go.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Asking $560.,,,,,,
,,,,,,,,Call or txt at 9.09.66.0.337.3,,,,,,
,,,,,,,,Samsung Galaxy S5 Sprint (Excellent condition).,,,,,,
,,,,,,,,The phone is in great condition.,,,,,,
,,,,,,,,"Please call/text 310-897-027five. $150 cash, Pick the phone in Torrance.",,,,,,
,,,,,,,,My iPhone works perfectly fine it is cracked on the front but there's no problems with the phone at all. It comes with a case and charger. The phone is clean and up to date with the newest iOS 11.1 software. It is iCloud & factory unlocked. I'm selling it for $400 OBO Serious Buyers Only Please. Text me if interested,,,,,,
,,,,,,,,My iPhone works perfectly fine it is cracked on the front but there's no problems with the phone at all. It comes with a case and charger. The phone is clean and up to date with the newest iOS 11.1 software. It is iCloud & factory unlocked. I'm selling it for $400 OBO Serious Buyers Only Please. Text me if interested,,,,,,
,,,,,,,,Used T-Mobile iPhone 6 gold edition in GOOD condition barely noticeable scratches on the back. No cracked screens. Comes with a screen protector already installed.,,,,,,
,,,,,,,,https://www.bhphotovideo.com/c/product/1280776-REG/beats_by_dr_dre_mnep2ll_a_beats_solo3_wireless_on_ear.html,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,, Beats by Dr. Dre Solo2 Wireless On-Ear Headphones (WHITE)  (NEW PRICE = 299 ) NOW 150 !!,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Bluetooth Wireless with 30' Range,,,,,,
,,,,,,,,Designed for a Comfortable Fit,,,,,,
,,,,,,,,12-Hour Battery with Fuel Gauge,,,,,,
,,,,,,,,Ergonomically Angled Ear Cups,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Local Sales Only - Cash Only !!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Email me when you have any questions ...,,,,,,
,,,,,,,,"My Google Pixel is practically brand new.  I never used it for a phone.  It is 10/10 mint condition.  Not a scratch or mark.  It is unlocked and can be used with any carrier.  This is the limited edition ""Really Blue"" version.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Price is $295.  Comes with the box and all included accessories.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Thank you.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,iphone android samsung galaxy note 7 8 plus xl 2 sony htc experia ipad apple lg iphone x verizon locked carrier s8 64gb 6s 7s motorola moto z2 screen v30 new used like memory,,,,,,
,,,,,,,,iPhone 7 (32GB AT&T),,,,,,
,,,,,,,,Includes original box,,,,,,
,,,,,,,,Cracked screen,,,,,,
,,,,,,,,Cracked camera lens (camera works fine),,,,,,
,,,,,,,,Front camera does not work,,,,,,
,,,,,,,,Updated with the latest IOS,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Everything else on the phone works perfectly.,,,,,,
,,,,,,,,I've been using the phone in this condition without any issues.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Do not waste my time with low offers,,,,,,
,,,,,,,,GALAXY Note 5 like new condition asking $240 call or text at         thanks,,,,,,
,,,,,,,,,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Llame gracias,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,NO SCAMMERS PLEASE DONT TEXT ME DONT BOTHER ME THANKS,,,,,,
,,,,,,,,REPARACION DE IPHONES,,,,,,
,,,,,,,,iphone 6 pantalla completa  $49,,,,,,
,,,,,,,,Iphone 6 plus pantalla completa$75,,,,,,
,,,,,,,,Iphone 6s pantalla completa $85,,,,,,
,,,,,,,,Iphone 6s plus pantalla $120,,,,,,
,,,,,,,,Ipads solo el Cristal $55,,,,,,
,,,,,,,,Galaxy depende generacion,,,,,,
,,,,,,,,Llama al,,,,,,
,,,,,,,,REPARACION DE IPHONES,,,,,,
,,,,,,,,iphone 6 pantalla completa  $49,,,,,,
,,,,,,,,Iphone 6 plus pantalla completa$75,,,,,,
,,,,,,,,Iphone 6s pantalla completa $85,,,,,,
,,,,,,,,Iphone 6s plus pantalla $120,,,,,,
,,,,,,,,Ipads solo el Cristal $55,,,,,,
,,,,,,,,Galaxy depende generacion,,,,,,
,,,,,,,,Llama al,,,,,,
,,,,,,,,I have an iPhone X 64GB for T-Mobile brand new in box. I'm asking $1300 cash and you can pick it up tomorrow morning after 8am or we can meet up at a T-Mobile store so you can activate the phone,,,,,,
,,,,,,,,Used iPhone 5,,,,,,
,,,,,,,,Had tempered glass on it so no scratches/cracks on the screen,,,,,,
,,,,,,,,Scratches on side could easily be covered with case,,,,,,
,,,,,,,,Other than that phone is in great condition,,,,,,
,,,,,,,,Only selling it because I have updated to iPhone 8,,,,,,
,,,,,,,,Asking 150 obo,,,,,,
,,,,,,,,works well. My wife's main phone until she recently upgraded,,,,,,
,,,,,,,,Verizon Unlocked. In perfect working condition. Has small crack in top left corner and the silver has rubbed off the home button from use. Camera works perfectly.,,,,,,
,,,,,,,,Verizon Unlocked. In perfect working condition. Has small crack in top left corner and the silver has rubbed off the home button from use. Camera works perfectly.,,,,,,
,,,,,,,,Verizon Unlocked. In perfect working condition. Has small crack in top left corner and the silver has rubbed off the home button from use. Camera works perfectly.,,,,,,
,,,,,,,,Screen is broken,,,,,,
,,,,,,,,Scratches on the edges,,,,,,
,,,,,,,,Does not power up,,,,,,
,,,,,,,,Carrier unknown,,,,,,
,,,,,,,,Storage unknown,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Cash only,,,,,,
,,,,,,,,"No Paypal, No cheque",,,,,,
,,,,,,,,"Like new iPhone 7 Plus Matte Black running iOS 11. 256gb version, purchased brand new in March from T-Mobile, but it is unlocked and will work on any network. Phone is paid in full.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,The phone has always been in a case and worn a screen protector. No blemishes.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"It is in perfect, working condition with a clean IMEI.",,,,,,
,,,,,,,,The phone will be wiped before meeting.,,,,,,
,,,,,,,,"Comes with box, manual, and charger.",,,,,,
,,,,,,,,Text,,,,,,
,,,,,,,, ,,,,,,
,,,,,,,, with interest. Serious buyers only. Price is negotiable.,,,,,,
,,,,,,,,Its like new on case all time and I will give a cas case with it  64gb,,,,,,
,,,,,,,,In great condition iPhone 5... 16gb everything is in working conditions.  No cracks or scratches no locks clean everything. $125 cash.,,,,,,
,,,,,,,,Local Cash Only,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,I Have 2 New Digitizer/LCD Screens For The Note 7   (2) Silver Removed from Phone.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,If you need installation =$30 additional.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Local Cash Only Local Cash Only Local Cash Only Local Cash Only,,,,,,
,,,,,,,,"Unlocked iPhone 4S 16 GB for sale,Comes with original box,Charger",,,,,,
,,,,,,,,Condition: Excellent,,,,,,
,,,,,,,,Call or text at,,,,,,
,,,,,,,,Im selling a 128 GB Black Pixel XL with USB-C Cable (UNLOCKED) with clean IMEI. Its my EX's phone she gave back. Looking to sell it as I don't need it.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,BLACK PIXEL XL 128GB,,,,,,
,,,,,,,,USB C Cable and a Fast charger.,,,,,,
,,,,,,,,"Brand new 64 GB White iPhone 8 with all box accessories PLUS Otterbox, double adaptor and screen protector. My father got two with an ATT promotion and doesn't want his lol",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"750 for EVERYTHING. You gotta use it on ATT (or unlock it yourself), and no SIM in it. Cash/Venmo/Paypal , this is Craigslist y'all. Text me if interested!",,,,,,
,,,,,,,,"I have unlocked iphone 6 for sale, is in good conditions,no damage, no cracks or dings,ready to activate.",,,,,,
,,,,,,,,I waited in line for 2 days I have a space Gray 256gb GSM unlocked for sale,,,,,,
,,,,,,,,iPhone X Silver 64 GB.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Unlocked Verizon, global/international version, works across ALL carriers worldwide.",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Confirmed 11/3 pickup.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Will only meet at Chase bank,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Payment method:,,,,,,
,,,,,,,,1. Cashiers check verified by Chase Bank,,,,,,
,,,,,,,,2. Cash verified by Chase bank,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Other payment methods will NOT be accepted under any circumstances. This is to make us both safe in the transaction.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Text me 626-348-nine-seven-zero-zero,,,,,,
,,,,,,,,iPhone 7 128GB.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Perfect condition like new,,,,,,
,,,,,,,,No scratches. Used in case. Comes with,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Box,,,,,,
,,,,,,,,Charger,,,,,,
,,,,,,,,Charging cable,,,,,,
,,,,,,,,"Headphones (new, never used)",,,,,,
,,,,,,,,Headphone adapter,,,,,,
,,,,,,,,Blue Apple iPhone case,,,,,,
,,,,,,,,Apple stickers,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Got this as a birthday gift a few months ago but I want the newest iphone. You cant beat this price! I expect to sell it by today.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Meet at public location.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Call or text,,,,,,
,,,,,,,,"Selling an iPhone 6, Silver/White, 16gb Unlocked, Find My iPhone is turned OFF",,,,,,
,,,,,,,,"Excellent Condition, Original Screen with no scratches.  Very clean all around.  Works perfectly",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,INCLUDES:,,,,,,
,,,,,,,,"iPhone 6 (White, 16gb, Unlocked)",,,,,,
,,,,,,,,Original box & all packaging,,,,,,
,,,,,,,,Original Lightning Cable (New),,,,,,
,,,,,,,,Original Wall Plug (New),,,,,,
,,,,,,,,Original Earpods (New),,,,,,
,,,,,,,,Pink Aero Armor Case,,,,,,
,,,,,,,,Stitch Glitter Case,,,,,,
,,,,,,,,Disney Castle Glitter Case,,,,,,
,,,,,,,,New Trent 5000 mAh battery,,,,,,
,,,,,,,,"Tranium Battery Case for iPhone 6 - White (box shows black, but it's white)",,,,,,
,,,,,,,,Screen Protectors x3,,,,,,
,,,,,,,,Aftermarket Black Lightning Cable 3',,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"Serious callers only.  No lowballers.  No Trades.  Sale will be conducted in a public, well lit parking lot with cameras",,,,,,
,,,,,,,,iPhone 7 128GB.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Perfect condition like new,,,,,,
,,,,,,,,No scratches. Used in case. Comes with,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Box,,,,,,
,,,,,,,,Charger,,,,,,
,,,,,,,,Charging cable,,,,,,
,,,,,,,,"Headphones (new, never used)",,,,,,
,,,,,,,,Headphone adapter,,,,,,
,,,,,,,,Blue Apple iPhone case,,,,,,
,,,,,,,,Apple stickers,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Got this as a birthday gift a few months ago but I want the newest iphone. You cant beat this price! I expect to sell it by today.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Meet at public location.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Call or text,,,,,,
,,,,,,,,Two iphone x for sale brand new in box 256gb both silver,,,,,,
,,,,,,,,Two iphone x for sale brand new in box 256gb both silver,,,,,,
,,,,,,,,Two iphone x for sale brand new in box 256gb both silver,,,,,,
,,,,,,,,"Spot 10 in line! CONFIRNED STOCK. There's 200 people in line already and the mall isn't even closed. iPhones are reselling for twice their value. Spot goes to first person with cash who shows up, so email now if interested.",,,,,,
,,,,,,,,I'm currently in line at The Apple Store in Century City. I'm within the first 15 people in line!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,You are Guaranteed to get your iPhone on the morning of November 3rd!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,My small fee is $500. DON'T MISS OUT ON THE HOTTEST GIFT THIS HOLIDAY SEASON!,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,You can reply to this email or text me at (310)•À_•À__•À_•À___•À_•À__•À_•À___957-927FOUR,,,,,,
,,,,,,,,Iphone 7,,,,,,
,,,,,,,,Mint condition,,,,,,
,,,,,,,,128gb,,,,,,
,,,,,,,,tmobile or metro pcs,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Text,,,,,,
,,,,,,,,iPhone X Silver / White 64 GB,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Verizon (Unlocked and compatible with all carriers globally),,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Available on 11/3 Friday,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Will only meet face to face at a nearby bank,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,VERIFIED cash or cashiers check only,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Text 626-800-49-zero-three,,,,,,
,,,,,,,,Used Samsung galaxy s3 $65-Comes with charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,New Samsung galaxy S3 $100- Comes with Charger,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,"colors come in Black,Blue",,,,,,
,,,,,,,,,,,,,,
,,,,,,,,works with t-mobile-metropcs-lyca mobile-go smart any GSM carrier.,,,,,,
,,,,,,,,mint  CONDITION,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#213--------378---33---63,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,THANT---MOBILE ---METRO,,,,,,
,,,,,,,,GREAT  CONDITION,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,#213---------378---33---63,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,THANK U,,,,,,
,,,,,,,,SIMPLE MOBILE,,,,,,
,,,,,,,,GO SMART,,,,,,
,,,,,,,,This phone is a week old.  It's in brand new condition. Apple replaced the phone under warranty and I have invoice from Apple proving replacement. Still has couple months of warranty left.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Unlocked iPhone 6 16gb. Space Grey. Using with At&t now but have used with T-Mobile and Verizon before and will work on sprint too and all prepaid like Metro pcs. Simple mobile. Boost mobile,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,if this is up it's still available.,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Let me know if him have questions,,,,,,
,,,,,,,,Iphone 5s - 16gb,,,,,,
,,,,,,,,Always in case - as shown in picture,,,,,,
,,,,,,,,Excellent condition,,,,,,
,,,,,,,,Case will be given with the phone,,,,,,
,,,,,,,,"This is brand new in the sealed box. Purchased it directly from Apple.com, have receipt of purchase. Will be available to meet on Saturday 11/4. This one is unlocked (as all iPhone X's are) but comes with a T-Mobile SIM pre-installed.",,,,,,
